model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14148.047783145119,1989.09888968239,20270.24505638338,1996.2514711105434,5.457025375714039,0.8619169407224551,0.563005735778437,0.09121964288917228
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14148.047783145119,1989.09888968239,20270.24505638338,1996.2514711105434,5.457025375714039,0.8619169407224551,0.563005735778437,0.09121964288917228
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14169.406145341596,2004.6567233343105,20270.539419811357,2009.6195224187888,5.482051892344518,0.8791117625656301,0.5638477707459715,0.09169527478898223
SparseGP_RFF,"(1, 2, 12)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14169.406145341596,2004.6567233343105,20270.539419811357,2009.6195224187888,5.482051892344518,0.8791117625656301,0.5638477707459715,0.09169527478898223
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14590.993205284656,3978.524754115756,20491.158926522632,3358.3679898240644,5.74552116802879,1.8947600036145942,0.5523921738430062,0.1881070131556365
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14590.993205284656,3978.524754115756,20491.158926522632,3358.3679898240644,5.74552116802879,1.8947600036145942,0.5523921738430062,0.1881070131556365
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14693.272535016662,3975.226196812447,20579.404522642784,3361.67816798733,5.7950791432367375,1.891568279989718,0.5561797189687504,0.1880752933310349
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14693.272535016662,3975.226196812447,20579.404522642784,3361.67816798733,5.7950791432367375,1.891568279989718,0.5561797189687504,0.1880752933310349
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14702.348122739035,3963.931630668243,20624.069643228788,3348.2689794428625,5.7902329334325655,1.8848862266887199,0.5564928964039654,0.18776164966353848
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14702.348122739035,3963.931630668243,20624.069643228788,3348.2689794428625,5.7902329334325655,1.8848862266887199,0.5564928964039654,0.18776164966353848
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.001, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14760.097867782966,3945.213238384984,20646.931296913008,3349.393694082384,5.824397211547887,1.878901588670039,0.558586442405028,0.1870918468005012
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.001, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14760.097867782966,3945.213238384984,20646.931296913008,3349.393694082384,5.824397211547887,1.878901588670039,0.558586442405028,0.1870918468005012
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14776.846045397344,3979.081594484742,20685.88292028721,3362.494562951,5.827060946167924,1.8902450734362557,0.5592941049406377,0.18842470905008984
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 200, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14776.846045397344,3979.081594484742,20685.88292028721,3362.494562951,5.827060946167924,1.8902450734362557,0.5592941049406377,0.18842470905008984
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.1, 'gamma_socio': 0.05, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14747.948771798125,3938.7423469408004,20691.83844192738,3325.6861504559092,5.805919474913485,1.8743916430356784,0.5581243269297882,0.18691777731656395
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.1, 'gamma_socio': 0.1, 'gamma_space': 0.1, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14747.948771798125,3938.7423469408004,20691.83844192738,3325.6861504559092,5.805919474913485,1.8743916430356784,0.5581243269297882,0.18691777731656395
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.01, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14771.834602138051,3940.9427866683195,20694.823359848146,3334.553641115748,5.8196329378630764,1.8772789193870205,0.5590137084946177,0.18700122241424974
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.01, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14771.834602138051,3940.9427866683195,20694.823359848146,3334.553641115748,5.8196329378630764,1.8772789193870205,0.5590137084946177,0.18700122241424974
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.1, 'gamma_socio': 0.1, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14725.901847644325,3824.0824026637524,20699.693393237463,3254.2744892750284,5.777005424338294,1.8241854730950091,0.5570199015024256,0.18268774669014012
SparseGP_RFF,"(1, 2, 3, 4, 5, 6, 12, 24)","{'alpha': 0.1, 'gamma_socio': 0.05, 'gamma_space': 0.05, 'gamma_time': 0.05, 'n_socio': 0, 'n_space': 500, 'n_time': 200, 'w_socio': 1.0, 'w_space': 1.0, 'w_time': 1.0}",5,14725.901847644325,3824.0824026637524,20699.693393237463,3254.2744892750284,5.777005424338294,1.8241854730950091,0.5570199015024256,0.18268774669014012
