model_type,lag_set,params,folds,MAE_mean,MAE_std,RMSE_mean,RMSE_std,sMAPE_mean,sMAPE_std,MASE_mean,MASE_std
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4242.330963876858,934.6368950624912,10001.068688925445,1791.4812316874127,1.3093220529456453,0.35955109473709956,0.15989442575425003,0.04553415391078721
GradientBoosting,"(1, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4710.825040249312,1164.0848841558175,10012.651079273726,2103.7403686494117,1.5043767874476024,0.5068447953831176,0.18767153905184983,0.04843993221731183
GradientBoosting,"(1, 12)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 50}",5,4710.825040249312,1164.0848841558175,10012.651079273726,2103.7403686494117,1.5043767874476024,0.5068447953831176,0.18767153905184983,0.04843993221731183
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 300, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4223.053923824566,910.4092446099255,10020.526873737224,1827.8270534961403,1.2989092561193856,0.3398365690066603,0.1591495909585743,0.04472942569504806
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.1, 'max_depth': 5, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4223.053923824566,910.4092446099255,10020.526873737224,1827.8270534961403,1.2989092561193856,0.3398365690066603,0.1591495909585743,0.04472942569504806
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4752.692154556248,1458.5367708954868,10025.090438500027,1449.4491512854822,1.526070765215153,0.6176760865321672,0.17948480582725299,0.0643363642433153
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 1.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4752.692154556248,1458.5367708954868,10025.090438500027,1449.4491512854822,1.526070765215153,0.6176760865321672,0.17948480582725299,0.0643363642433153
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 20}",5,4737.783347615862,1454.5594532019875,10029.003634833938,1691.5475555091598,1.5267314084498205,0.6166932580709205,0.1789761337571612,0.06434107099447142
GradientBoosting,"(1, 2, 3, 4, 5, 6, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 63, 'min_samples_leaf': 20}",5,4737.783347615862,1454.5594532019875,10029.003634833938,1691.5475555091598,1.5267314084498205,0.6166932580709205,0.1789761337571612,0.06434107099447142
GradientBoosting,"(1, 12, 24)","{'l2_regularization': 0.0, 'learning_rate': 0.05, 'max_depth': 3, 'max_iter': 600, 'max_leaf_nodes': 31, 'min_samples_leaf': 50}",5,4769.435357097131,1440.4219313436972,10032.390158550998,1585.6525359485079,1.5397140727608984,0.633269608073519,0.1798815490269172,0.06325766184715917
